BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045386_YK20190076_bin.183.fa.c00137_T190004...region001, T1900045386_YK20190076_bin.183_T1900045386_YK20190076_bin.183_contig_000137,betalactone,Others
T1900045386_YK20190076_bin.183.fa.c00179_T190004...region001, T1900045386_YK20190076_bin.183_T1900045386_YK20190076_bin.183_contig_000179,RRE-containing,RiPPs
T1900045386_YK20190076_bin.20.fa.c00081_T190004...region001, T1900045386_YK20190076_bin.20_T1900045386_YK20190076_bin.20_contig_000081,terpene,Terpene
T1900045386_YK20190076_bin.275.fa.c00238_T190004...region001, T1900045386_YK20190076_bin.275_T1900045386_YK20190076_bin.275_contig_000238,ranthipeptide,RiPPs
T1900045386_YK20190076_bin.275.fa.c00541_T190004...region001, T1900045386_YK20190076_bin.275_T1900045386_YK20190076_bin.275_contig_000541,NRPS-like,NRPS
T1900045386_YK20190076_bin.5.fa.c00017_T190004...region001, T1900045386_YK20190076_bin.5_T1900045386_YK20190076_bin.5_contig_000017,RRE-containing,RiPPs
T1900045386_YK20190076_bin.5.fa.c00025_T190004...region001, T1900045386_YK20190076_bin.5_T1900045386_YK20190076_bin.5_contig_000025,RRE-containing,RiPPs
T1900045386_YK20190076_bin.5.fa.c00093_T190004...region001, T1900045386_YK20190076_bin.5_T1900045386_YK20190076_bin.5_contig_000093,ranthipeptide,RiPPs
T1900045386_YK20190076_bin.5.fa.c00121_T190004...region001, T1900045386_YK20190076_bin.5_T1900045386_YK20190076_bin.5_contig_000121,NRPS-like,NRPS
T1900045386_YK20190076_bin.5.fa.c00173_T190004...region001, T1900045386_YK20190076_bin.5_T1900045386_YK20190076_bin.5_contig_000173,RRE-containing,RiPPs
T1900045386_YK20190076_bin.5.fa.c00176_T190004...region001, T1900045386_YK20190076_bin.5_T1900045386_YK20190076_bin.5_contig_000176,RRE-containing,RiPPs
T1900045386_YK20190076_bin.96.fa.c00022_T190004...region001, T1900045386_YK20190076_bin.96_T1900045386_YK20190076_bin.96_contig_000022,LAP,RiPPs
T1900045388_YK20190078_bin.101.fa.c00026_T190004...region001, T1900045388_YK20190078_bin.101_T1900045388_YK20190078_bin.101_contig_000026,NRPS,NRPS
T1900045388_YK20190078_bin.101.fa.c00148_T190004...region001, T1900045388_YK20190078_bin.101_T1900045388_YK20190078_bin.101_contig_000148,NRPS-like,NRPS
T1900045388_YK20190078_bin.101.fa.c00196_T190004...region001, T1900045388_YK20190078_bin.101_T1900045388_YK20190078_bin.101_contig_000196,NRPS,NRPS
T1900045388_YK20190078_bin.101.fa.c00203_T190004...region001, T1900045388_YK20190078_bin.101_T1900045388_YK20190078_bin.101_contig_000203,ranthipeptide,RiPPs
T1900045388_YK20190078_bin.11.fa.c00039_T190004...region001, T1900045388_YK20190078_bin.11_T1900045388_YK20190078_bin.11_contig_000039,NRPS,NRPS
T1900045388_YK20190078_bin.11.fa.c00257_T190004...region001, T1900045388_YK20190078_bin.11_T1900045388_YK20190078_bin.11_contig_000257,RRE-containing,RiPPs
T1900045388_YK20190078_bin.138.fa.c00210_T190004...region001, T1900045388_YK20190078_bin.138_T1900045388_YK20190078_bin.138_contig_000210,ladderane,Others
T1900045388_YK20190078_bin.139.fa.c00009_T190004...region001, T1900045388_YK20190078_bin.139_T1900045388_YK20190078_bin.139_contig_000009,betalactone,Others
T1900045388_YK20190078_bin.139.fa.c00018_T190004...region001, T1900045388_YK20190078_bin.139_T1900045388_YK20190078_bin.139_contig_000018,NRPS-like,NRPS
T1900045388_YK20190078_bin.139.fa.c00062_T190004...region001, T1900045388_YK20190078_bin.139_T1900045388_YK20190078_bin.139_contig_000062,ranthipeptide,RiPPs
T1900045388_YK20190078_bin.18.fa.c00210_T190004...region001, T1900045388_YK20190078_bin.18_T1900045388_YK20190078_bin.18_contig_000210,NRPS-like,NRPS
T1900045388_YK20190078_bin.18.fa.c00237_T190004...region001, T1900045388_YK20190078_bin.18_T1900045388_YK20190078_bin.18_contig_000237,ranthipeptide,RiPPs
T1900045388_YK20190078_bin.18.fa.c00466_T190004...region001, T1900045388_YK20190078_bin.18_T1900045388_YK20190078_bin.18_contig_000466,ranthipeptide,RiPPs
T1900045388_YK20190078_bin.265.fa.c00134_T190004...region001, T1900045388_YK20190078_bin.265_T1900045388_YK20190078_bin.265_contig_000134,ranthipeptide,RiPPs
T1900045388_YK20190078_bin.91.fa.c00001_T190004...region001, T1900045388_YK20190078_bin.91_T1900045388_YK20190078_bin.91_contig_000001,NRPS,NRPS
T1900045388_YK20190078_bin.91.fa.c00008_T190004...region001, T1900045388_YK20190078_bin.91_T1900045388_YK20190078_bin.91_contig_000008,betalactone,Others
T1900045388_YK20190078_bin.91.fa.c00012_T190004...region001, T1900045388_YK20190078_bin.91_T1900045388_YK20190078_bin.91_contig_000012,RRE-containing,RiPPs
T1900045388_YK20190078_bin.91.fa.c00017_T190004...region001, T1900045388_YK20190078_bin.91_T1900045388_YK20190078_bin.91_contig_000017,ranthipeptide,RiPPs
T1900045388_YK20190078_bin.92.fa.c00116_T190004...region001, T1900045388_YK20190078_bin.92_T1900045388_YK20190078_bin.92_contig_000116,terpene,Terpene
T1900045389_YK20190079_bin.20.fa.c00104_T190004...region001, T1900045389_YK20190079_bin.20_T1900045389_YK20190079_bin.20_contig_000104,ranthipeptide,RiPPs
T1900045389_YK20190079_bin.58.fa.c00073_T190004...region001, T1900045389_YK20190079_bin.58_T1900045389_YK20190079_bin.58_contig_000073,ranthipeptide,RiPPs
T1900045389_YK20190079_bin.58.fa.c00103_T190004...region001, T1900045389_YK20190079_bin.58_T1900045389_YK20190079_bin.58_contig_000103,ranthipeptide,RiPPs
T1900045389_YK20190079_bin.58.fa.c00127_T190004...region001, T1900045389_YK20190079_bin.58_T1900045389_YK20190079_bin.58_contig_000127,NRPS,NRPS
T1900045389_YK20190079_bin.58.fa.c00394_T190004...region001, T1900045389_YK20190079_bin.58_T1900045389_YK20190079_bin.58_contig_000394,NRPS,NRPS
T1900045389_YK20190079_bin.65.fa.c00063_T190004...region001, T1900045389_YK20190079_bin.65_T1900045389_YK20190079_bin.65_contig_000063,RRE-containing,RiPPs
T1900045389_YK20190079_bin.66.fa.c00210_T190004...region001, T1900045389_YK20190079_bin.66_T1900045389_YK20190079_bin.66_contig_000210,RRE-containing,RiPPs
T1900045389_YK20190079_bin.84.fa.c00090_T190004...region001, T1900045389_YK20190079_bin.84_T1900045389_YK20190079_bin.84_contig_000090,ranthipeptide,RiPPs
T1900045389_YK20190079_bin.84.fa.c00135_T190004...region001, T1900045389_YK20190079_bin.84_T1900045389_YK20190079_bin.84_contig_000135,NRPS,NRPS
T1900045389_YK20190079_bin.84.fa.c00169_T190004...region001, T1900045389_YK20190079_bin.84_T1900045389_YK20190079_bin.84_contig_000169,RRE-containing,RiPPs
T1900045390_YK20190080_bin.86.fa.c00181_T190004...region001, T1900045390_YK20190080_bin.86_T1900045390_YK20190080_bin.86_contig_000181,RRE-containing,RiPPs
T1900045390_YK20190080_bin.86.fa.c00189_T190004...region001, T1900045390_YK20190080_bin.86_T1900045390_YK20190080_bin.86_contig_000189,ranthipeptide,RiPPs
T1900045390_YK20190080_bin.88.fa.c00040_T190004...region001, T1900045390_YK20190080_bin.88_T1900045390_YK20190080_bin.88_contig_000040,NRPS-like,NRPS
T1900045390_YK20190080_bin.88.fa.c00054_T190004...region001, T1900045390_YK20190080_bin.88_T1900045390_YK20190080_bin.88_contig_000054,NRPS,NRPS
T1900045390_YK20190080_bin.88.fa.c00131_T190004...region001, T1900045390_YK20190080_bin.88_T1900045390_YK20190080_bin.88_contig_000131,NRPS,NRPS
T1900045390_YK20190080_bin.88.fa.c00132_T190004...region001, T1900045390_YK20190080_bin.88_T1900045390_YK20190080_bin.88_contig_000132,thioamitides,Others
T1900045390_YK20190080_bin.93.fa.c00251_T190004...region001, T1900045390_YK20190080_bin.93_T1900045390_YK20190080_bin.93_contig_000251,cyclic-lactone-autoinducer,RiPPs
T1900045390_YK20190080_bin.93.fa.c00256_T190004...region001, T1900045390_YK20190080_bin.93_T1900045390_YK20190080_bin.93_contig_000256,cyclic-lactone-autoinducer,RiPPs
T1900045390_YK20190080_bin.93.fa.c00281_T190004...region001, T1900045390_YK20190080_bin.93_T1900045390_YK20190080_bin.93_contig_000281,RRE-containing,RiPPs
T1900045390_YK20190080_bin.93.fa.c00468_T190004...region001, T1900045390_YK20190080_bin.93_T1900045390_YK20190080_bin.93_contig_000468,ranthipeptide,RiPPs
T1900045390_YK20190080_bin.93.fa.c00518_T190004...region001, T1900045390_YK20190080_bin.93_T1900045390_YK20190080_bin.93_contig_000518,RRE-containing,RiPPs
T1900045390_YK20190080_bin.93.fa.c00537_T190004...region001, T1900045390_YK20190080_bin.93_T1900045390_YK20190080_bin.93_contig_000537,RRE-containing,RiPPs
T1900045391_YK20190081_bin.156.fa.c00057_T190004...region001, T1900045391_YK20190081_bin.156_T1900045391_YK20190081_bin.156_contig_000057,betalactone,Others
T1900045391_YK20190081_bin.156.fa.c00069_T190004...region001, T1900045391_YK20190081_bin.156_T1900045391_YK20190081_bin.156_contig_000069,ranthipeptide,RiPPs
T1900045391_YK20190081_bin.156.fa.c00092_T190004...region001, T1900045391_YK20190081_bin.156_T1900045391_YK20190081_bin.156_contig_000092,RRE-containing,RiPPs
T1900045391_YK20190081_bin.160.fa.c00051_T190004...region001, T1900045391_YK20190081_bin.160_T1900045391_YK20190081_bin.160_contig_000051,RRE-containing,RiPPs
T1900045391_YK20190081_bin.160.fa.c00102_T190004...region001, T1900045391_YK20190081_bin.160_T1900045391_YK20190081_bin.160_contig_000102,betalactone,Others
T1900045392_YK20190082_bin.14.fa.c00024_T190004...region001, T1900045392_YK20190082_bin.14_T1900045392_YK20190082_bin.14_contig_000024,RRE-containing,RiPPs
T1900045392_YK20190082_bin.14.fa.c00029_T190004...region001, T1900045392_YK20190082_bin.14_T1900045392_YK20190082_bin.14_contig_000029,betalactone,Others
T1900045392_YK20190082_bin.14.fa.c00041_T190004...region001, T1900045392_YK20190082_bin.14_T1900045392_YK20190082_bin.14_contig_000041,NRPS-like.ranthipeptide,Others
T1900045392_YK20190082_bin.14.fa.c00076_T190004...region001, T1900045392_YK20190082_bin.14_T1900045392_YK20190082_bin.14_contig_000076,RRE-containing,RiPPs
T1900045392_YK20190082_bin.142.fa.c00068_T190004...region001, T1900045392_YK20190082_bin.142_T1900045392_YK20190082_bin.142_contig_000068,RRE-containing,RiPPs
T1900045392_YK20190082_bin.142.fa.c00102_T190004...region001, T1900045392_YK20190082_bin.142_T1900045392_YK20190082_bin.142_contig_000102,RRE-containing,RiPPs
T1900045392_YK20190082_bin.142.fa.c00108_T190004...region001, T1900045392_YK20190082_bin.142_T1900045392_YK20190082_bin.142_contig_000108,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.142.fa.c00171_T190004...region001, T1900045392_YK20190082_bin.142_T1900045392_YK20190082_bin.142_contig_000171,NRPS-like,NRPS
T1900045392_YK20190082_bin.157.fa.c00043_T190004...region001, T1900045392_YK20190082_bin.157_T1900045392_YK20190082_bin.157_contig_000043,betalactone,Others
T1900045392_YK20190082_bin.157.fa.c00101_T190004...region001, T1900045392_YK20190082_bin.157_T1900045392_YK20190082_bin.157_contig_000101,betalactone,Others
T1900045392_YK20190082_bin.157.fa.c00244_T190004...region001, T1900045392_YK20190082_bin.157_T1900045392_YK20190082_bin.157_contig_000244,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.17.fa.c00082_T190004...region001, T1900045392_YK20190082_bin.17_T1900045392_YK20190082_bin.17_contig_000082,RRE-containing,RiPPs
T1900045392_YK20190082_bin.171.fa.c00031_T190004...region001, T1900045392_YK20190082_bin.171_T1900045392_YK20190082_bin.171_contig_000031,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.171.fa.c00060_T190004...region001, T1900045392_YK20190082_bin.171_T1900045392_YK20190082_bin.171_contig_000060,RRE-containing,RiPPs
T1900045392_YK20190082_bin.171.fa.c00166_T190004...region001, T1900045392_YK20190082_bin.171_T1900045392_YK20190082_bin.171_contig_000166,betalactone,Others
T1900045392_YK20190082_bin.21.fa.c00020_T190004...region001, T1900045392_YK20190082_bin.21_T1900045392_YK20190082_bin.21_contig_000020,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.21.fa.c00052_T190004...region001, T1900045392_YK20190082_bin.21_T1900045392_YK20190082_bin.21_contig_000052,betalactone,Others
T1900045392_YK20190082_bin.21.fa.c00059_T190004...region001, T1900045392_YK20190082_bin.21_T1900045392_YK20190082_bin.21_contig_000059,RRE-containing,RiPPs
T1900045392_YK20190082_bin.220.fa.c00153_T190004...region001, T1900045392_YK20190082_bin.220_T1900045392_YK20190082_bin.220_contig_000153,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.231.fa.c00025_T190004...region001, T1900045392_YK20190082_bin.231_T1900045392_YK20190082_bin.231_contig_000025,RRE-containing,RiPPs
T1900045392_YK20190082_bin.231.fa.c00130_T190004...region001, T1900045392_YK20190082_bin.231_T1900045392_YK20190082_bin.231_contig_000130,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.241.fa.c00033_T190004...region001, T1900045392_YK20190082_bin.241_T1900045392_YK20190082_bin.241_contig_000033,betalactone,Others
T1900045392_YK20190082_bin.241.fa.c00035_T190004...region001, T1900045392_YK20190082_bin.241_T1900045392_YK20190082_bin.241_contig_000035,RRE-containing,RiPPs
T1900045392_YK20190082_bin.242.fa.c00077_T190004...region001, T1900045392_YK20190082_bin.242_T1900045392_YK20190082_bin.242_contig_000077,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.242.fa.c00096_T190004...region001, T1900045392_YK20190082_bin.242_T1900045392_YK20190082_bin.242_contig_000096,RRE-containing,RiPPs
T1900045392_YK20190082_bin.242.fa.c00103_T190004...region001, T1900045392_YK20190082_bin.242_T1900045392_YK20190082_bin.242_contig_000103,betalactone,Others
T1900045392_YK20190082_bin.242.fa.c00133_T190004...region001, T1900045392_YK20190082_bin.242_T1900045392_YK20190082_bin.242_contig_000133,RRE-containing,RiPPs
T1900045392_YK20190082_bin.251.fa.c00033_T190004...region001, T1900045392_YK20190082_bin.251_T1900045392_YK20190082_bin.251_contig_000033,RRE-containing,RiPPs
T1900045392_YK20190082_bin.291.fa.c00081_T190004...region001, T1900045392_YK20190082_bin.291_T1900045392_YK20190082_bin.291_contig_000081,betalactone,Others
T1900045392_YK20190082_bin.291.fa.c00147_T190004...region001, T1900045392_YK20190082_bin.291_T1900045392_YK20190082_bin.291_contig_000147,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.291.fa.c00367_T190004...region001, T1900045392_YK20190082_bin.291_T1900045392_YK20190082_bin.291_contig_000367,NRPS,NRPS
T1900045392_YK20190082_bin.307.fa.c00062_T190004...region001, T1900045392_YK20190082_bin.307_T1900045392_YK20190082_bin.307_contig_000062,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.307.fa.c00066_T190004...region001, T1900045392_YK20190082_bin.307_T1900045392_YK20190082_bin.307_contig_000066,betalactone,Others
T1900045392_YK20190082_bin.307.fa.c00091_T190004...region001, T1900045392_YK20190082_bin.307_T1900045392_YK20190082_bin.307_contig_000091,RRE-containing,RiPPs
T1900045392_YK20190082_bin.309.fa.c00042_T190004...region001, T1900045392_YK20190082_bin.309_T1900045392_YK20190082_bin.309_contig_000042,RRE-containing,RiPPs
T1900045392_YK20190082_bin.309.fa.c00170_T190004...region001, T1900045392_YK20190082_bin.309_T1900045392_YK20190082_bin.309_contig_000170,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.309.fa.c00235_T190004...region001, T1900045392_YK20190082_bin.309_T1900045392_YK20190082_bin.309_contig_000235,betalactone,Others
T1900045392_YK20190082_bin.329.fa.c00006_T190004...region001, T1900045392_YK20190082_bin.329_T1900045392_YK20190082_bin.329_contig_000006,betalactone,Others
T1900045392_YK20190082_bin.329.fa.c00104_T190004...region001, T1900045392_YK20190082_bin.329_T1900045392_YK20190082_bin.329_contig_000104,RRE-containing,RiPPs
T1900045392_YK20190082_bin.340.fa.c00004_T190004...region001, T1900045392_YK20190082_bin.340_T1900045392_YK20190082_bin.340_contig_000004,betalactone,Others
T1900045392_YK20190082_bin.351.fa.c00158_T190004...region001, T1900045392_YK20190082_bin.351_T1900045392_YK20190082_bin.351_contig_000158,NRPS,NRPS
T1900045392_YK20190082_bin.39.fa.c00028_T190004...region001, T1900045392_YK20190082_bin.39_T1900045392_YK20190082_bin.39_contig_000028,betalactone,Others
T1900045392_YK20190082_bin.39.fa.c00037_T190004...region001, T1900045392_YK20190082_bin.39_T1900045392_YK20190082_bin.39_contig_000037,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.39.fa.c00059_T190004...region001, T1900045392_YK20190082_bin.39_T1900045392_YK20190082_bin.39_contig_000059,RRE-containing,RiPPs
T1900045392_YK20190082_bin.412.fa.c00007_T190004...region001, T1900045392_YK20190082_bin.412_T1900045392_YK20190082_bin.412_contig_000007,RiPP-like,RiPPs
T1900045392_YK20190082_bin.412.fa.c00067_T190004...region001, T1900045392_YK20190082_bin.412_T1900045392_YK20190082_bin.412_contig_000067,RRE-containing,RiPPs
T1900045392_YK20190082_bin.429.fa.c00010_T190004...region001, T1900045392_YK20190082_bin.429_T1900045392_YK20190082_bin.429_contig_000010,RRE-containing,RiPPs
T1900045392_YK20190082_bin.429.fa.c00011_T190004...region001, T1900045392_YK20190082_bin.429_T1900045392_YK20190082_bin.429_contig_000011,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.429.fa.c00029_T190004...region001, T1900045392_YK20190082_bin.429_T1900045392_YK20190082_bin.429_contig_000029,RRE-containing,RiPPs
T1900045392_YK20190082_bin.429.fa.c00040_T190004...region001, T1900045392_YK20190082_bin.429_T1900045392_YK20190082_bin.429_contig_000040,betalactone,Others
T1900045392_YK20190082_bin.429.fa.c00110_T190004...region001, T1900045392_YK20190082_bin.429_T1900045392_YK20190082_bin.429_contig_000110,RRE-containing,RiPPs
T1900045392_YK20190082_bin.429.fa.c00120_T190004...region001, T1900045392_YK20190082_bin.429_T1900045392_YK20190082_bin.429_contig_000120,RRE-containing,RiPPs
T1900045392_YK20190082_bin.432.fa.c00025_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000025,RRE-containing,RiPPs
T1900045392_YK20190082_bin.432.fa.c00027_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000027,ranthipeptide,RiPPs
T1900045392_YK20190082_bin.432.fa.c00068_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000068,betalactone,Others
T1900045392_YK20190082_bin.432.fa.c00089_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000089,RRE-containing,RiPPs
T1900045392_YK20190082_bin.432.fa.c00128_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000128,RRE-containing,RiPPs
T1900045392_YK20190082_bin.432.fa.c00138_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000138,RRE-containing,RiPPs
T1900045392_YK20190082_bin.432.fa.c00210_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000210,RRE-containing,RiPPs
T1900045392_YK20190082_bin.432.fa.c00246_T190004...region001, T1900045392_YK20190082_bin.432_T1900045392_YK20190082_bin.432_contig_000246,ladderane,Others
T1900045393_YK20190083_bin.3.fa.c00042_T190004...region001, T1900045393_YK20190083_bin.3_T1900045393_YK20190083_bin.3_contig_000042,NRPS,NRPS
T1900045393_YK20190083_bin.3.fa.c00043_T190004...region001, T1900045393_YK20190083_bin.3_T1900045393_YK20190083_bin.3_contig_000043,NRPS,NRPS
T1900045393_YK20190083_bin.3.fa.c00234_T190004...region001, T1900045393_YK20190083_bin.3_T1900045393_YK20190083_bin.3_contig_000234,NRPS-like,NRPS
T1900045393_YK20190083_bin.44.fa.c00106_T190004...region001, T1900045393_YK20190083_bin.44_T1900045393_YK20190083_bin.44_contig_000106,cyclic-lactone-autoinducer,RiPPs
T1900045393_YK20190083_bin.59.fa.c00008_T190004...region001, T1900045393_YK20190083_bin.59_T1900045393_YK20190083_bin.59_contig_000008,cyclic-lactone-autoinducer,RiPPs
